lgsg,langsung
koment,komentar
ngedukung,mendukung
gosah,tidak usah
msh,masih
mrk,mereka
karna,karena
cabol,cabul
amiiiiiiiiiiiiiiiiin,aamiin
bleh,boleh
dosaaaaaaaaaa,dosa
njayyy,anjay
d.apa,diapa
entahhh,entah
ajh,saja
kmi,kami
brani,berani
tau2,tau-tau
cempreeng,cempreng
met,selamat
emesshhh,gemas
mullu,terus
ngrusak,merusak
kirain,mengira
aaahh,ah
uuhhh,uh
akuu,aku
selaluu,selalu
mancing2,memancing-mancing
ciuuuummmm,cium
banyaaaaaak,banyak
pntg,penting
ogaaah,ogah
anjayyyy,anjay
syekaliii,sekali
benneeeeeerr,benar
cantik2,cantik-cantik
apalagiii,apalagi
nyanyiin,menyanyi
bamyak,banyak
gajelas,enggak jelas
sedikitlaahh,sedikitlah
digambarin,digambarkan
tanda2nya,tanda-tandanya
prcya,percaya
prasaan,perasaan
ngeriiiiii,ngeri
katanyaa,katanya
cobaaa,coba
iiiiiiiiii,ih
hpe,hp
mo,mau
asuuuuu,asu
lipetan,lipatan
ttp,tetap
kencng,kencang
tkng,tukang
ahhh,ah
bagusss,bagus
wenak,enak
sngaja,sengaja
bru,baru
kaleee,kali
"benar""",benar-benar
sorryyy,sorry
brarti,berarti
knapa,kenapa
biasahhh,biasa
brantem,berantem
mohon2,mohon-mohon
ngebantu,membantu
maapin,maaf
jombsss,jomblo
telanjur,terlanjur
km,kamu
taik,tahi
cntik,cantik
ye,ya
semangatt,semangat
recomendasinya,rekomendasinya
pny,punya
nimpuk,menimpuk
bnerin,benerin
niyyyyhhhh,nih
ngebales,membalas
kana,kanan
allahhhh,allah
ala2,ala-ala
malu2in,malu-malui
tapii,tapi
muantaap,mantap
sam,sama
dengn,dengan
mama.nyy,mamanya
baguss,bagus
ganteng2,ganteng-ganteng
passs,pas
lgi,lagi
wiih,wih
kereeeeennnn,keren
ngfans,fan
hndak,hendak
kreen,keren
urusin,urus
woeeeeee,woi
mdh2an,mudah-mudahan
goblokkk,goblok
kerasin,kerasi
ngtif,negatif
jgn2,jangan-jangan
baru2,baru-baru
kampungn,kampungan
kpdnya,kepadanya
geeelaakk,gila
yaolohh,ya allah
bgus,bagus
semogaa,semoga
gimn,bagaimana
ber2,berdua
bales,balas
kannn,kan
liht,lihat
luu,lu
diksi,dikasih
ttinggi,tinggi
wowwwww,wow
t41,tai
jirrrr,anjir
baek,baik
ngurusin,mengurusi
tgk,tengok
pulaa,pula
q,aku
peengn,pengin
tmbm,tembam
sya,saya
smpai,sampai
jungkiir,jungkir
waaaww,wow
mahhhh,mah
mmng,memang
ato,atau
fto,foto
ahh,ah
tinggl,tinggal
klh,kalah
skrang,sekarang
kannnn,kan
nnti,nanti
bbrpa,beberapa
mslh,masalah
pecahhg,pecah
kgn,kangen
aduuhh,aduh
marah2,marah-marah
nyobain,mencoba
mncabut,mencabut
jgk,juga
thu,tuh
trganggu,terganggu
bagaatt,banget
yaa,ya
jalanin,menjalani
adenya,adeknya
bacotin,bacoti
merindinggg,merinding
lihaatttt,lihat
ayoo,ayo
campurin,mencampuri
gimanaa,bagaimana
"pikir""",pikir-pikir
"syirik""",syirik-syirik
koq,kok
tlp,telepon
ksian,kasihan
dlm,dalam
brhjb,berhijab
ngimpiiiiii,ngimpi
ngoceh,mengoceh
ganteeeeng,ganteng
nich,nih
skuat,sekuat
lluu,lu
cmkn,camkan
cabe2an,cabe-cabean
paati,pasti
pelangaran,pelanggaran
tetep,tetap
sblum,sebelum
cewe,cewek
lucuuuk,lucu
kmren,kemarin
guaaaaaaa,gua
pedulilaaaah,pedulilah
nganteng,ganteng
ohhhh,oh
disbut,disebut
sdgkan,sedangkan
ama,sama
ehh,eh
ampe,sampai
mati2an,mati-matian
kacauuuu,kacau
pacarrr,pacar
cepetan,cepatan
sunah2,sunah-sunah
dengdn,dengan
sndri,sendiri
ortu,orang tua
dengeeriin,dengarkan
iy,iya
ktmu,ketemu
kox,kok
dewassa,dewasa
tapo,tapi
cita2,cita-cita
binggo,banget
liatnyaaa,lihatnya
ky,seperti
bngy,banget
kyk,kayak
moqa,moga
sk,suka
sekaliiiii,sekali
kreeenn,keren
adiik,adik
kangeeeeeeeeeeennnnn,kangen
lpangn,lapangan
yaaaaa,ya
kangeeeennn,kangen
yo,ya
kebanggan,kebanggaan
mnilai,menilai
pdhal,padahal
temenan,berteman
abgnyaah,abangnya
abangkuuu,abangku
betuuuuulllllllllllllllll,betul
pollll,pol
ugaaa,juga
maksain,memaksakan
romantiss,romantis
dihh,dih
papahhhnya,papahnya
udahlah,sudahlah
skolah,sekolah
kirain,dikira
jga,juga
ngurusan,mengurusi
ne,ini
akau,aku
lma,lama
luurs,lur
lahh,lah
padhl,padahal
mnutup,menutup
matap,mantap
trima,terima
kgiatn,kegiatan
aipil,sipil
gokilnya,gilanya
heeeee,he
kwatir,kawatir
jagain,menjaga
applikasi,aplikasi
ktawa,ketawa
bronis,brondong manis
"mati""an",mati-matian
laaaah,lah
baikk,baik
serasiii,serasi
nnt,nanti
nembak,menembak
nari,menari
laen,lain
knan,kanan
gimana?serem2,bagaimana? seram2
ingetin,mengingatkan
tnggu,tunggu
pastiin,pastikan
pljaran,pelajaran
jaadii,jadi
smentara,sementara
mataq,mataku
sumpeh,sumpah
wkwwkwk,wkwk
thnan,tahunan
dkuburnya,dikuburnya
cara2nya,cara-caranya
dowboll,dobol
kata2nyaaa,kata-katanya
kog,kok
ngk,tidak
baang,bang
jnagn,jangan
blom,belum
bangettttt,banget
bangeeeet,banget
inggat,ingat
so,sok
skrngnya,sekarangnya
doangam,doang
esok,besok
dgn,dengan
nangiss,menangis
jadilh,jadilah
kek,kayak
maen,main
skg,sekarang
males,malas
dteng,datang
baruu,baru
sbaiknya,sebaiknya
atuhh,atuh
bosqu,bos
pljrn,pelajaran
amaattt,amat
tw,tau
py,punya
cuman,cuma
dpotong,dipotong
yuukk,yuk
sumpahh,sumpah
mgkin,mungkin
mukae,mukanya
kyknya,kayaknya
abruk,ambruk
tanggapanya,tanggapannya
gingsungny,gingsulnya
pengan,pengin
pcrn,pacaran
basmillah,bismillah
haduuuh,aduh
kh,kah
pengikuy,pengikut
ntappp,mantap
doloe,dulu
kangem,kangen
semuanyaaaa,semuanya
takuuuut,takut
oprasi,operasi
nyok,yuk
kdua,kedua
haiii,hai
diginikan,dibeginikan
yeay,yey
nantii,nanti
ngatain,mengatakan
keciil,kecil
klepek2,klepek-klepek
banyak2,banyak-banyak
yakinn,yakin
sodara,saudara
ktika,ketika
jakety,jaketnya
twite,tweet
luccu,lucu
tampialannya,tampilannya
sii,sih
pd,pada
kalahnye,kalahnya
pucing,pusing
kaakaaaa,kakak
laki2,laki-laki
diputusin,diputuskan
cd,celana dalam
nyempetin,menyempatkan
ungkit2,ungkit-ungkit
da,sudah
ityl,itil
sektof,sektor
byangin,membayangkan
segala2nya,segala-galanya
luoa,lupa
njirrr,anjir
orng,orang
za,saja
brisi,berisi
kereeeeen,keren
tuhanny,tuhannya
pans,fan
olh,oleh
ngrti,mengerti
pengennnn,pengin
kereennn,keren
waaahhh,wah
haru,harus
sy,saya
bgitu,begitu
bodo,bodoh
tanya2,tanya-tanya
nton,menonton
"orang""nya",orang-orangnya
bangke,bangkai
brmental,bermental
lalu2,lalu-lalu
mreka,mereka
dssi,disisi
mikir2,memikir-mikir
kakk,kak
fav,favorit
amiiinnn,aamiin
dihpus,dihapus
pedesssss,pedas
ihhh,ih
yup,ya
bapeeeer,bawa perasaan
tauuuu,tau
sexi2,seksi-seksi
muantteepp,mantap
gawul,gaul
pnjng,panjang
manteb,mantap
skali2,sekali-kali
kaya'a,kayanya
beratttttttt,berat
berpagalaman,berpengalaman
deg2an,deg-degan
menyebut2,menyebut-nyebut
gx,tidak
naek,naik
komentnya,komentarnya
uih,uh
nontoonnn,menonton
malu2,malu-malu
waawww,wow
tuhh,tuh
sayah,santai
seeh,sih
apa2,apa-apa
dehat,sehat
tersbut,tersebut
hehehehe,hehe
kelihatn,kelihatan
cmpur,campur
lakuin,melakukan
mblooo,jomblo
maluu,malu
komentarin,komentari
tnggl,tanggal
gmana,bagaimana
sihat,sehat
cakepp,cakep
gemesss,gemas
biasaa,biasa
ngimpiiii,ngimpi
bgt,banget
steess,stres
ehh,eh
mlu,melulu
pgin,pengin
jelasss,jelas
cocokny,cocoknya
sabaarrr,sabar
gemesin,menggemaskan
lagi2,lagi-lagi
murmer,murah meriah
dripada,daripada
kmn,kemana
sehh,sih
kl,kalau
niessss,anies
dahh,deh
ampuuunn,ampun
aduhhhhhhhhh,aduh
ngawuuurrrr,ngawur
yq,yang
tuku,beli
kaaaaaaaaaakkkkkkkkkkk,kak
marh,marah
utuk,untuk
sperti,seperti
rasakn,rasakan
prodac,produk
bbrp,beberapa
napa,kenapa
msyrkt,masyarakat
ulan,ulang
soal'y,soalnya
ternyataa,ternyata
pke,pakai
tipu2nya,tipu-tipunya
tgs,tegas
jelashh,jelas
bisax,bisanya
statusx,statusnya
memperttnyakan,mempertanyakan
wkwkwkwkwkw,wkwk
kngen,kangen
ddlm,di dalam
looh,loh
keq,kek
ninggiin,meninggikan
cb,coba
stu,satu
ajaa,saja
plng,paling
wktu,waktu
ktg,kita
sbenerny,sebenarnya
siappa,siapa
ampe,sampai
ayoooo,ayo
lt,lantai
main2,main-main
dr,dari
teruss,terus
msk,masuk
muga,semoga
coeggg,coeg
lawaaaas,lawas
xixixi,wkwk
prabski,prabowo
guee,gue
gilakkkkkk,gila
aduuhhh,aduh
gaeess,ges
ngantri,mengantri
jahatin,menjahati
amiennnn,amien
hampasss,hempas
elu,lu
latian,latihan
kata2,kata-kata
fi,di
bengkak2,bengkak-bengkak
dng,dengan
prcuma,percuma
palagi,apalagi
infpyunnnn,ampun
sukkaa,suka
"sebaik""",sebaik-baik
ttd,tanda tangan
anjingggg,anjing
milih,memilih
rinduuuuuuu,rindu
"tebir""",ribet-ribet
ditengah2,ditengah-tengah
ngehina,menghina
paksain,memaksakan
hadapin,menghadapi
kalo,kalau
skuy,ayo
teman2,teman-teman
kebukti,terbukti
ngejelek2in,menjelek-jelekkan
atw,atau
nanya,bertanya
frestasiii,prestasi
bpk,bapak
promil,program hamil
nganbek,mengambek
awokwokwokwok,wkwk
gimanaaaa,bagaimana
kangeeeeeeeenya,kangen
tae*ek,tai
gunaa,guna
nontonnnn,menonton
prnh,pernah
yaakkk,ya
ributin,meributkan
diajarin,diajari
hal2,hal-hal
awak,aku
lluuccuu,lucu
dmn,dimana
slamet,selamat
bosen2,bosan-bosan
senangat,semangat
belain,membela
kliatan,kelihatan
gituan,begituan
beda2,beda-beda
klu,kalau
aq,aku
bela2in,membela-bela
bgmna,bagaimana
widihh,waduh
ustzah,ustazah
seneeeeeng,senang
dee,dek
smua,semua
bukn,bukan
kakakuuu,kakakku
pura2,pura-pura
alhamdulillaaaaah,alhamdulillah
doank,doang
ae,saja
owalaah,walah
menbelah,membelah
telefisi,televisi
"dimana""",dimana-mana
ngelarang,melarang
sndr,sendiri
apalg,apalagi
gatau,tidak tahu
praktekin,mempraktikkan
y,ya
gabakal,enggak bakal
klrga,keluarga
nyerocos,mencerocos
yuh,tuh
kerass,keras
graaatiiiis,gratis
"abal""",abal-abal
ndak,indak
wowobran,prabowogibran
planga,plonga
dl,dulu
mengperbolehkan,memperbolehkan
bageut,banget
dn,dan
ngucapin,mengucapkan
siappp,siap
rezeqinya,rezekinya
tahun2,tahun-tahun
buanget,banget
msa,masa
ancem,ancam
kaderny,kadernya
salaam,salam
inih,ini
wota2,wota-wota
diem,diam
thnks,thanks
wlwpun,walaupun
kenyataan2,kenyataan-kenyataan
bodhoo,bodoh
ngcpin,mengucapkan
apeee,apa
luthuna,lucunya
belom,belum
ade,adek
naka,nakal
yook,yuk
anknya,anaknya
tantee,tante
ngerespon,merespons
nelen,menelan
ngapain,mengapai
gampang,mudah
bisaa,bisa
cai,cak
perhatiam,perhatian
lhah,lha
penganten,pengantin
abeees,habis
suaminy,suaminya
jdulnya,judulnya
agama'ny,agamanya
kenalin,mengenalkan
diemm,diam
bangget,banget
anis,anies
tgl,tanggal
bedikusi,berdiskusi
boleh2,boleh-boleh
mendapatkn,mendapatkan
duuuhhh,duh
bgtttttttt,banget
bka,buka
mantaap,mantap
blkang,belakang
pnting,penting
bhnya,bahannya
nyinyirin,nyinyir
mmperbaiki,memperbaiki
yaampuuuunnnn,ya ampun
mudaa,muda
didengerin,didengarkan
semuanyaa,semuanya
minta2,minta-minta
ammin,amin
agan2,agan-agan
konco,teman
team,tim
pnjual,penjual
manisnyaaaa,manisnya
laginy,laginya
yokkk,yuk
ngiritya,mengiritnya
bgi,bagi
krya,karya
mna,mana
kereeen,keren
ngalah,mengalah
lsg,langsung
mengherthii,mengerti
taik,tai
ilang2an,hilang-hilangan
sekaliiii,sekali
duhh,duh
iaa,ya
temenkuuh,temanku
bnrn,benaran
keputihn,keputihan
astgfrullah,astagfirullah
ngungkit2,mengungkit-ungkit
liatnya,lihatnya
temenn,teman
bngett,banget
tuuuh,tuh
"bilang""",bilang-bilang
"mudah""an",mudah-mudahan
shayy,say
aama,sama
yaahhh,ya
cuchook,cocok
kageeet,kaget
komntr,komentar
ngedabrusssss,nggedabrus
membrantas,memberantas
gemesinnnnn,menggemaskan
selamet,selamat
selesai2,selesai-selesai
bhkn,bahkan
mandiin,memandikan
tuuu,tu
yaelahhh,alah
sedihhh,sedih
menjalanka,menjalankan
caya,percaya
stelan,setelan
adengan,adegan
kaka,kakak
hmmmm,hmm
jawabanny,jawabannya
probrakyat,pro rakyat
lahhhhhh,lah
"sembunyi""""",sembunyi-sembunyi
de,dek
nampak,terlihat
bolang,bocah petualang
sbnarnya,sebenarnya
nyesell,menyesal
trusan.a,terusannya
ituu,itu
mantaappp,mantap
goblokk,goblok
brkunjun,berkunjung
jugak,juga
hijap,hijab
kepoin,mengepoi
kluar,keluar
smkin,semakin
bijiii,biji
bgd,banget
coba2,coba-coba
yaaa ,ya
awokawokcrot,wkwk crot
nutupin,menutupi
baanggeettt,banget
banyak2,banyak-banyak
sbbrnya,sebenarnya
galiat,tidak lihat
temen,teman
bneran,benaran
jawa2,jawa-jawa
khadiran,kehadiran
cuyyy,cuy
dikata2in,dikata-katai
aplgi,apalagi
diliatnya,dilihatnya
ea,ya
cvk,cok
smpe,sampai
mrit,merit
udh,sudah
dateng,datang
tanggung2,tanggung-tanggung
k',kak
meridhoi,meridhai
sie,sih
kann,kan
sbgai,sebagai
lhoo,loh
emeessss,gemas
diulangin,diulangi
bertolernsi,bertoleransi
yeee,ya
ultha,ultah
ngehakimi,menghakimi
tah,kah
hematt,hemat
ud,sudah
bntar,bentar
loohhh,loh
nyatakan,menyatakan
ajah,saja
tmen,teman
mrka,mereka
bikinan,buatan
kagak,tidak
nontonny,menontonnya
coccokk,cocok
semuaaa,semua
kerjaanya,kerjaannya
jkt,jakarta
gw,gue
nahhh,nah
sudab,sudah
napsuu,napsu
hijabb,hijab
amiiin,aamiin
cba,coba
mnt,minta
kaasian,kasihan
jamam,jaman
gemez,gemas
knlan,kenalan
brani,berani
nyolot,menyolot
kpn,kapan
ngeluarin,mengeluarkan
nusuk,menusuk
cuyy,cuy
mnrtkuu,menurutku
merakyatt,merakyat
bangettttt,banget
ngayal,mengkhayal
iyaappps,iya
muga,moga
dung,dong
threadvsendiri,thread sendiri
coment,komen
kaakk,kak
seruuu,seru
kpda,kepada
sayaa,saya
nmbk,menembak
hallaaa,halah
kslahan,kesalahan
ktwa,ketawa
ngertii,mengerti
guanteng,ganteng
tx,tak
msih,masih
yaak,ya
dluar,diluar
saat2,saat-saat
elus2,elus-elus
brg,bareng
percis,persis
sumvahh,sumpah
appa,apa
nyeniii,menyeni
lagiiii,lagi
klhran,kelahiran
wkwkwkwk,wkwk
ankx,anaknya
entuk,dapat
sling,saling
gmn,bagaimana
mayit,mayat
astagaaaa,astaga
univ,universitas
orgny,orangnya
polll,pol
peduliin,mempedulikan
miriiiip,mirip
balik,kembali
deeh,deh
aneh2,aneh-aneh
dengarin,mendengarkan
bukak,buka
hargs,harga
kmariiin,kemarin
"ngaku""",mengaku-ngaku
cuco,cocok
bngt,banget
palsuuu,palsu
smulla,semula
tpi,tapi
thd,terhadap
brpa,berapa
wahhh,wah
ngelucu,melucu
yakaliiiii,yakali
pk,pakai
siapaa,siapa
nyatok,mencatok
melakukn,melakukan
bikinya,bikinnya
kuningggg,kuning
trasa,terasa
pnuh,penuh
ajaibb,ajaib
sypa,siapa
ntikk,cantik
mnambh,menambah
brubah,berubah
emmmmooohh,moh
seburuk2,seburuk-buruk
jugaaa,juga
apalg,apalagi
ngawurrr,ngawur
jokwi,jokowi
llki,lelaki
liatin,perlihatkan
ternodain,ternodai
smngat,semangat
"happi""",hepi-hepi
bacawapresx,bacawapresnya
gksalah,enggak salah
brengsekk,brengsek
ngabisin,menghabiskan
loe,lo
dicakapkn,dikatakan
srruu,seru
trmasuk,termasuk
maaasss,mas
kx,kak
gara'',gara-gara
amiend,amien
nyanyiin,nyanyikan
bagaimna,bagaimana
uda,sudah
berfikir,berpikir
kangennnnn,kangen
wkt,waktu
najies,najis
mukanyaa,mukanya
yah,ya
anak2nya,anak-anaknya
bentarr,bentar
tkut,takut
rmbt,rambut
"mudah""n",mudah-mudahan
kecptan,kecepatan
dirimuuu,dirimu
syg,sayang
dihargain,dihargai
sudiiiiiiiii,sudi
keberpa,keberapa
luucuu,lucu
bkalan,bakalan
repong,repot
cantika,cantik
bgussss,bagus
mattihhh,mati
sinkron,singkron
jkw,jokowi
yaaa,ya
oiyyy,woi
iyha,iya
gadiajak,tidak diajak
kacian,kasihan
nyampah,menyampah
kallo,kalo
kyak,seperti
dahhhh,dah
malingg,maling
cman,cuman
waduhhhh,waduh
ngga,tidak
hiii,hai
kemn,kemana
pilm,film
cr,cara
psangn,pasangan
trun,turun
gakusah,enggak usah
yukss,yuk
bundaaa,bunda
siapa2,siapa-siapa
tetep,tetap
beliin,belikan
genjer,ganjar
cannntikk,cantik
tehhh,teh
slhkan,salahkan
menurur,menurut
suka.a,sukanya
aplks,aplikasi
canti,cantik
preeeet,pret
mb,mbak
oooh,oh
ultahe,ultahnya
cobaaaa,coba
bilanganya,bilangannya
ngapain,mengapa
ank,anak
ksitu,kesitu
pinda,pindah
tdk,tidak
yaaaaaa,ya
am1n,amin
parsis,persis
ngelawan,melawan
siiihhh,sih
dikit2,sedikit-sedikit
bingit,banget
sihhhh,sih
mlm,malam
itungan,hitungan
kaitannha,kaitannya
gasalah,tidak salah
dibanggain,dibanggakan
tutupin,menutupi
hahahaaaa,haha
guaa,gua
lw,lu
indo,indonesia
badjingan,bajingan
uaaasssiiiik,asik
kapasitasny,kapasitasnya
personill,personil
percya,percaya
yaudah,yasudah
jln2,jalan-jalan
slahkan,salahkan
lsg,langsung
cape,capek
warkop,warung kopi
modes,modis
masing2,masih
malsudnya,maksudnya
"jalan""nya",jalan-jalannya
namnya,namanya
shaay,say
pinter,pintar
brubh,berubah
y,nya
melebihin,melebihi
pjang,pajang
mato,mata
kageet,kaget
inilh,inilah
pembangkan,pembangkang
cara2,cara-cara
berarto,berarti
keciill,kecil
monggo,silahkan
gemesshh,gemas
tdi,tadi
mateeeeeeeeeeee,mati
mansyoallah,masyaallah
dengerin,dengarkan
yukkkk,yuk
maho,manusia homo
sayangg'',sayang-sayang
repot2,repot-repot
amiiiin,aamiin
sllu,selalu
bs,bisa
anterin,antarkan
seneng,senang
diurusin,diurusi
gapap,enggak apa-apa
bsok,besok
mayan,lumayan
ygs,sayang
taun,tahun
tohh,toh
ktergantungan,ketergantungan
akhirx,akhirnya
abiiiss,habis
tnp,tanpa
lagii,lagi
bpknya,bapaknya
"tante""",tante-tante
koar2,koar-koar
kurng,kurang
buyaaa,buaya
iyaaa,iya
trnyata,ternyata
woooiiiii,woy
bangedd,banget
pkek,pakai
kaya,kayak
emak-emak,ibu-ibu
kebawa,terbawa
ngeselin,mengesalkan
nyampe,sampai
gblg,goblok
mndpt,mendapat
terossss,terus
prlu,perlu
bales2in,balas-membalas
pernikahn,pernikahan
bnyk,banyak
horeeeee,hore
gblk,goblok
dptkan,dapatkan
pedes,pedas
beliiin,belikan
pi,tapi
ngeri2,ngeri-ngeri
hayalanku,khayalanku
kngn,kangen
iyap,iya
brsyukur,bersyukur
bazvvedan,baswedan
tipe2,tipe-tipe
langar,langgar
aza,saja
sbliknya,sebaliknya
kangeeeennnnn,kangen
tth,teteh
engga,enggak
dtg,datang
toketnya,teteknya
brsma,bersama
adekx,adeknya
mntp,mantap
kureeeen,keren
ngri,negeri
dlu,dulu
ap,apa
bli,beli
martabakk,martabak
gilaaaaaa,gila
pdng,padang
konsekwensi,konsekuensi
kalok,kalo
mudah2an,mudah-mudahan
akuuuur,akur
nich,nih
curhat2,curhat-curhat
skalii,sekali
mauuu,mau
pelastik,plastik
bau2,bau-bau
anedh,banget
bntr,bentar
suk,suka
yaang,yang
setujuu,setuju
jagain,menjaga
thdp,terhadap
kuu,ku
gapunya,enggak punya
halaah,halah
senang2,senang-senang
cantip,cantik
dket2in,dekat-dekati
buzzerp,buzzer
bneran,beneran
setujuuuu,setuju
motret,memotret
terbaikkk,terbaik
sekalii,sekali
amies,anies
senenga,senang
aanniss,anies
jelas2,jelas-jelas
nmr,nomor
gagahx,gagahnya
hidupx,hidupnya
nyampein,menyampaikan
sibukx,sibuknya
waduhh,waduh
nyinggung2,nyinggung-nyinggung
nyebelin,menyebalkan
kalw,kalau
ngerendahin,merendahkan
nganggepin,menanggapi
mbg,mbak
samaa,sama
termiribkan,termiripkan
gapercaya,tidak percaya
ehhh,eh
amiiiiin,aamiin
nympe,sampai
gaskeeeunnnn,gas
kurangin,kurangi
biasa2,biasa-biasa
cokkk,cok
mudany,mudanya
ndukung,mendukung
sydah,sudah
ojol,ojek online
yaaaa,ya
junjunganlo,jungjungan lo
duuhhhhh,duh
kauuuu,kau
ngedarus,nggedabrus
dmna,dimana
jancuk,jancok
ga,enggak
"bela""in",membela-bela
ngerasain,merasai
elo2,lo-lo
cew,cewek
"ngerebut""",merebut-rebut
bocooooorr,bocor
jnda,janda
iyhh,iya
nyerer2,nyeret2
sbnrny,sebenarnya
terbaeeeek,terbaik
lutu,lucu
bngsa,bangsa
knp,kenapa
percya,percaya
sp,sapa
buzzer2,buzzer-buzzer
ironissss,ironis
canyk,cantik
pndapat,pendapat
ntr,entar
sayangggq,sayangku
sekaliam,sekalian
akhlah,akhlak
bingitss,banget
seruu,seru
tmn2,teman-teman
waprenya,wapresnya
kite,kita
merka,mereka
lu,loe
kader2nya,kader-kadernya
ndk,tidak
adapin,menghadapi
iooo,lo
selmat,selamat
wajah2,muka-muka
silsturahmi,silaturahmi
bisaa,bisa
pahamin,memahami
akab,akan
bca,baca
lucuuuu,lucu
ajarin,ajarkan
aelah,alah
geetoo,begitu
brngkt,berangkat
apalai,apalagi
sudh,sudah
bangg,bang
pretttttt,pret
inimah,ini mah
bhw,bahwa
haduhhhh,haduh
mlt.a,mulutnya
amu,kamu
udh,sudah
itu2,itu-itu
blkng,belakang
kekuranganny,kekurangannya
hslnya,hasilnya
dekk,dek
vis,visi
maluuu,malu
muka2,muka-muka
ngetsz,banget
bgtuu,begitu
tlong,tolong
ttap,tetap
duren,durian
mendj,menjadi
menyejukan,menyejukkan
sabal,sabar
week,wig
anjaaaayyyyyy,anjay
prbowo,prabowo
lagu2,lagu-lagu
k,kak
tentanh,tentang
bpkmu,bapakmu
astgfrlh,astagfirullah
sempurnaaaaa,sempurna
trbaik,terbaik
brdiri,berdiri
joged,joget
hebaat,hebat
teringt,teringat
nontonya,menontonnya
keleeuss,keles
siihh,sih
setelur2nya,setelur-telurnya
pingin,ingin
bayangin,bayangkan
jg,juga
u,lu
amen,aamiin
anying,anjing
qt,kita
nyangka,menyangka
buktinyaaa,buktinya
ikutin,ikuti
luh,lu
bdsok,besok
sebelmnya,sebelumnya
junjunganya,junjungannya
backround,background
kn,kan
lgkah2,langkah-langkah
wktunya,waktunya
pluk,peluk
nama'in,namai
hr,hari
jari2,jari-jari
perbaikin,memperbaiki
bhas,bahas
"ilang""",hilang-hilang
skr,sekarang
bawak,bawa
agusss,agus
hancuuuuuy,hancur
satuu,satu
nh,nih
penasarn,penasaran
kostom,kostum
dikatain,dikatai
udahh,sudah
sukakkk,suka
cuantik,cantik
tuhab,tuhan
terbaikk,terbaik
benar2,benar-benar
ganjarr,ganjar
kll,kalo
pu,punya
pengennn,pengin
istiqamah,istikamah
bettt,banget
keq,kek
cari2,cari-cari
sj,saja
ngajuin,mengajukan
aer,air
prawatan,perawatan
hrsny,harusny
untk,untuk
mlikk,milik
dalem,dalam
sendirinyya,sendirinya
insonniaaa,insomnia
ngocok,mengocok
ajah,saja
bedainnya,membedakannya
trmanis,termanis
bape,bawa perasaan
pacarnyaa,pacarnya
y,saya
brhasil,berhasil
ciieeeeeee,cie
ilang,hilang
lindungj,lindungi
jrang,jarang
blng,bilang
suami'y,suaminya
hay,hai
mrka,mereka
kmbl,kembali
pncalonn,pencalonan
ngerebut,merebut
emka,mk
puter,putar
dulurrr,dulur
ulangg,ulang
jilbabnyaah,jilbabnya
kenalin,memperkenalkan
yeuh,ya
jaman2,jaman-jaman
kri,kiri
berkluarga,berkeluarga
kancang,kencang
hehh,eh
dosaa,dosa
fotony,fotonya
bingiiittttzzzz,banget
unyu2,unyu-unyu
ngerrrriiii,ngeri
dya,dia
knsul,konsultasi
dgan,dengan
tebir,ribet
jels,jelas
tp,tapi
bangetttttyt,banget
dhpusin,dihapuskan
ganjarpranowo,ganjar pranowo
tlvn,telepon
siih,sih
jwban,jawaban
hngga,hingga
jangan2,jangan-jangan
bankeee,bangke
ditayangin,ditayangkan
ammiiin,aamiin
hokiii,hoki
ngmng,mengomong
gituh,begitu
lggeng,langgeng
ngrusin,mengurusi
tenanga,tenaga
romantiz,romantis
"bawa""",bawa-bawa
sendri,sendiri
gemeessss,gemas
jauuuuh,jauh
mdh2an,mudah-mudahan
msih,masih
gasspolll,gaspol
yhaaa,ya
yg,yang
badany,badannya
rempong,repot
hati.a,hatinya
parahh,parah
anyeng,anjing
namanye,namanya
habis2an,habis-habisan
gitu,begitu
kapaan,kapan
kpan,kapan
bhacoth,bacot
than,tahan
orang2,orang-orang
tahupasti,tahu pasti
nyadar,menyadari
stagahhhh,astaga
awal2,awal-awal
bullllll,bull
majuuu,maju
klo,kalo
dudhu,bukan
utk,untuk
biayain,membiayai
coyyy,coy
cantiikkkk,cantik
komen2an,komen-komenan
kw,kau
baju2,baju-baju
kren,keren
bosen,bosan
rezki,rezeki
imoet,imut
botakkkk,botak
mnjdi,menjadi
apaalahh,apalah
lucukkkkk,lucu
"ms""",masa-masa
syang,sayang
sjk,sejak
ngembali,kembali
smakin,semakin
tuwek,tua
sstu,sesuatu
liat2,lihat-lihat
lutunaa,lucunya
dl,dulu
seh,sih
ogahhh,ogah
tutorialx,tutorialnya
masyarakay,masyarakat
pahalax,pahalanya
gehh,gih
cocokx,cocoknya
dgn,dengan
blim,belum
slamanya,selamanya
l8hat,lihat
komen2,komen-komen
ngmgin,mengomongkan
nyaaaa,nya
kalean,kalian
cita2,cita-cita
hehehehehhehe,hehe
apain,apa kan
mf,maaf
adanyg,ada yang
pipinyaaa,pipinya
wooiiiiii,woi
kakanya,kakaknya
berrpasangan,berpasangan
rinduuuuuuuuuu,rindu
allohuskbar,allahuakbar
gokiiill,gila
maluuuu,malu
emank,memang
emank,memang
mosoook,mosok
wooooiii,woi
akhirt,akhirat
menentingkan,mementingkan
bhw,bahwa
sbenernya,sebenarnya
org,orang
sukak,suka
stlh,setelah
bikan,bukan
